x,y,apple,barracuda
12,42,1.041894800524894,0.9581051994751046
12,43,1.0202998343607868,0.9797001656392134
12,44,0.9887789253353587,1.0112210746646406
12,45,0.9478377994716648,1.0521622005283349
12,46,0.8980846572726169,1.1019153427273833
12,47,0.8404019391032008,1.159598060896797
12,48,0.7777424737438368,1.2222575262561626
12,49,0.7131988179643785,1.2868011820356202
13,0,0.7915111809541667,1.2084888190458323
13,1,0.8032176602807364,1.196782339719263
13,2,0.8146170005814286,1.1853829994185707
13,3,0.8250764918966296,1.1749235081033695
13,4,0.8353680098806605,1.1646319901193385
13,5,0.8445997576542855,1.155400242345714
13,6,0.8536322082067156,1.146367791793284
13,7,0.8618337815220574,1.1381662184779426
13,8,0.8693120089214075,1.1306879910785919
13,9,0.8761643949185332,1.1238356050814677
13,10,0.8824934065668997,1.1175065934330997
13,11,0.8881320625293059,1.111867937470695
13,12,0.8938344875378149,1.106165512462185
13,13,0.8999664878539753,1.100033512146023
13,14,0.9063739209610144,1.0936260790389842
13,15,0.9129727552934055,1.087027244706594
13,16,0.9205832548497224,1.0794167451502767
13,17,0.9284237541375906,1.071576245862409
13,18,0.9358648230198536,1.0641351769801464
13,19,0.9425947981454648,1.0574052018545352
13,20,0.9473378743804567,1.0526621256195425
13,21,0.9494244954853973,1.0505755045146024
13,22,0.9478660239961643,1.0521339760038346
13,23,0.9433187709215138,1.056681229078486
13,24,0.9351913723506529,1.064808627649347
13,25,0.9249989515206725,1.0750010484793282
13,26,0.915163628825297,1.0848363711747024
13,27,0.9059048966322091,1.0940951033677895
13,28,0.9001336977269294,1.099866302273071
13,29,0.8988303634444719,1.1011696365555266
13,30,0.9034560711556874,1.0965439288443122
13,31,0.9139198759760347,1.0860801240239644
13,32,0.9294769349875808,1.0705230650124182
13,33,0.948822287647453,1.0511777123525468
13,34,0.970864886677933,1.0291351133220648
13,35,0.9929926740813271,1.0070073259186727
13,36,1.0143445601401413,0.9856554398598583
13,37,1.032543206969502,0.9674567930304977
13,38,1.0470678461313432,0.9529321538686567
13,39,1.0565691421137369,0.9434308578862625
13,40,1.060017674968268,0.939982325031732
13,41,1.0565212599699234,0.9434787400300764
13,42,1.0454021719213107,0.9545978280786888
13,43,1.025404764464672,0.9745952355353271
13,44,0.9962685555006561,1.0037314444993435
13,45,0.958438561312168,1.0415614386878296
13,46,0.9125587119719341,1.087441288028066
13,47,0.8593745069339683,1.1406254930660313
13,48,0.8017116024475963,1.1982883975524024
13,49,0.7423065714222747,1.2576934285777237
14,0,0.805368414367339,1.1946315856326604
14,1,0.8180102378621532,1.1819897621378452
14,2,0.8304928123197584,1.1695071876802405
14,3,0.8422806250710009,1.1577193749289991
14,4,0.8538562167379626,1.1461437832620363
14,5,0.8641864946132645,1.1358135053867346
14,6,0.8738996997237899,1.1261003002762089
14,7,0.8823336802532906,1.117666319746708
14,8,0.8895330016926528,1.1104669983073459
14,9,0.8955574178653974,1.1044425821346024
14,10,0.9006000165652054,1.099399983434795
14,11,0.9046922290413912,1.095307770958608
14,12,0.9086710287462765,1.0913289712537233
14,13,0.9129636158925123,1.0870363841074875
14,14,0.9175825738227923,1.0824174261772064
14,15,0.9224877436113879,1.077512256388611
14,16,0.9285312388494413,1.071468761150558
14,17,0.9348577795367712,1.0651422204632288
14,18,0.9408547304488253,1.0591452695511734
14,19,0.9462427756598815,1.0537572243401183
14,20,0.94976556139484,1.050234438605159
14,21,0.9507907026406873,1.0492092973593126
14,22,0.948246471171982,1.0517535288280175
14,23,0.9430423729001012,1.056957627099898
14,24,0.9343883002597874,1.0656116997402116
14,25,0.9238661437568234,1.076133856243176
14,26,0.9138870886272951,1.0861129113727026
14,27,0.9046746408706502,1.0953253591293484
14,28,0.8990649472667525,1.1009350527332467
14,29,0.8980043356377426,1.1019956643622568
14,30,0.9028234822925529,1.0971765177074464
14,31,0.9135189343474663,1.0864810656525332
14,32,0.9292719051984171,1.0707280948015834
14,33,0.9488709964128796,1.0511290035871195
14,34,0.9709786413966959,1.0290213586033028
14,35,0.9931161279559195,1.0068838720440798
14,36,1.0143602270546306,0.9856397729453695
14,37,1.0324014278125677,0.9675985721874307
14,38,1.0466933690423434,0.953306630957658
14,39,1.0560454623634206,0.9439545376365789
14,40,1.0596299393405597,0.9403700606594392
14,41,1.0567046599893137,0.943295340010686
14,42,1.0467365325810336,0.9532634674189671
14,43,1.0287206049657782,0.9712793950342222
14,44,1.0025380504082775,0.9974619495917221
14,45,0.9685871089975011,1.0314128910024984
14,46,0.9274946636618521,1.0725053363381485
14,47,0.879862344669312,1.1201376553306877
14,48,0.8283548988842244,1.171645101115775
14,49,0.7753092944331816,1.224690705566818
15,0,0.8312741872254465,1.1687258127745515
15,1,0.8427724611028722,1.1572275388971267
15,2,0.8543622020088301,1.145637797991169
15,3,0.8656581580044651,1.1343418419955347
15,4,0.8769183582982635,1.1230816417017349
15,5,0.8870232810356118,1.1129767189643878
15,6,0.8963874896121204,1.10361251038788
15,7,0.9043003653112572,1.0956996346887418
15,8,0.9107345104414406,1.0892654895585578
15,9,0.9156600726271396,1.0843399273728602
15,10,0.9193419881334215,1.0806580118665776
15,11,0.9219504261639975,1.0780495738360019
15,12,0.9243476588709405,1.0756523411290582
15,13,0.9270026473784496,1.0729973526215493
15,14,0.9300309393437278,1.0699690606562715
15,15,0.9334435341159972,1.0665564658840023
15,16,0.9381023224965565,1.0618976775034443
15,17,0.9430903279604583,1.056909672039542
15,18,0.9477647315663467,1.0522352684336538
15,19,0.9519020795148478,1.048097920485152
15,20,0.9542975833522536,1.045702416647745
15,21,0.9543320973739735,1.0456679026260258
15,22,0.9508852416320579,1.0491147583679419
15,23,0.9451019849945304,1.0548980150054685
15,24,0.9360166138717199,1.0639833861282786
15,25,0.9252591164966881,1.07474088350331
15,26,0.9151999658471843,1.0848000341528148
15,27,0.9060640499458261,1.0939359500541734
15,28,0.9005964562759168,1.0994035437240832
15,29,0.8996747094442277,1.1003252905557708
15,30,0.9044655521337697,1.0955344478662292
15,31,0.9150649537575699,1.0849350462424288
15,32,0.9305393537566049,1.0694606462433938
15,33,0.9497922741111173,1.0502077258888827
15,34,0.9712839958039086,1.0287160041960917
15,35,0.9926893423394365,1.0073106576605628
15,36,1.0130574838968593,0.98694251610314
15,37,1.0302046079823055,0.9697953920176934
15,38,1.043619802057116,0.9563801979428832
15,39,1.052299413222726,0.9477005867772739
15,40,1.0556646992229557,0.9443353007770441
15,41,1.053123695872674,0.9468763041273259
15,42,1.0443187648057453,0.9556812351942543
15,43,1.0284999582252858,0.9715000417747146
15,44,1.0056599646788706,0.9943400353211285
15,45,0.9761590791883014,1.0238409208116965
15,46,0.9405491007824007,1.0594508992175984
15,47,0.899274004172433,1.1007259958275644
15,48,0.8548016058833385,1.1451983941166612
15,49,0.8090405087641214,1.1909594912358776
16,0,0.8678175557542156,1.1321824442457842
16,1,0.8762905229178408,1.1237094770821583
16,2,0.885155730016688,1.114844269983311
16,3,0.8942228948651988,1.105777105134801
16,4,0.9036070377396671,1.0963929622603312
16,5,0.9121698532058209,1.087830146794178
16,6,0.9201565713262376,1.0798434286737608
16,7,0.9268038118056592,1.0731961881943413
16,8,0.9320180384696534,1.067981961530346
16,9,0.9356315845594769,1.064368415440521
16,10,0.9379582893971582,1.062041710602842
16,11,0.9392395700332945,1.0607604299667046
16,12,0.9402904598358826,1.0597095401641163
16,13,0.9415935259400099,1.0584064740599888
16,14,0.9432941277686875,1.0567058722313123
16,15,0.9454513751028246,1.0545486248971745
16,16,0.9489136700611143,1.051086329938884
16,17,0.952730435967216,1.0472695640327836
16,18,0.9561940081299438,1.0438059918700557
16,19,0.9591627113120982,1.0408372886879016
16,20,0.9605314679658201,1.0394685320341785
16,21,0.9596633012193108,1.0403366987806892
16,22,0.9554496899445223,1.0445503100554774
16,23,0.9492301322839154,1.0507698677160824
16,24,0.9399004962806652,1.0600995037193328
16,25,0.9291023915739829,1.0708976084260167
16,26,0.9191385686165721,1.0808614313834275
16,27,0.9102161602062872,1.0897838397937116
16,28,0.9049559119282798,1.0950440880717212
16,29,0.9041307281387481,1.0958692718612508
16,30,0.908705838590395,1.0912941614096048
16,31,0.9188614124238161,1.081138587576182
16,32,0.9335239704851439,1.066476029514855
16,33,0.9517240340157174,1.0482759659842817
16,34,0.9717884599561604,1.0282115400438385
16,35,0.9915703647550971,1.0084296352449031
16,36,1.0101475652538259,0.989852434746173
16,37,1.0255322557873263,0.9744677442126732
16,38,1.0373301780961457,0.962669821903855
16,39,1.0447590190516498,0.9552409809483495
16,40,1.0475398702579701,0.9524601297420295
16,41,1.0452264299672058,0.9547735700327938
16,42,1.0376553803351913,0.962344619664808
16,43,1.0243246755154292,0.9756753244845695
16,44,1.0052910341434163,0.9947089658565833
16,45,0.9808755012802699,1.0191244987197297
16,46,0.9514919731319699,1.0485080268680296
16,47,0.9174056150944905,1.0825943849055095
16,48,0.8808389598036814,1.1191610401963177
16,49,0.8432582091263622,1.1567417908736373
17,0,0.9129432857840633,1.0870567142159366
17,1,0.9164287763395806,1.083571223660419
17,2,0.9206657746287933,1.079334225371206
17,3,0.9257105361045925,1.0742894638954086
17,4,0.9316421836381813,1.0683578163618184
17,5,0.937377768056478,1.0626222319435221
17,6,0.9430443740517889,1.0569556259482118
17,7,0.9478204931524452,1.0521795068475526
17,8,0.951549094232684,1.0484509057673157
17,9,0.9538641562372925,1.0461358437627069
17,10,0.9550831413048161,1.044916858695184
17,11,0.9554351331986831,1.0445648668013159
17,12,0.9556013189619772,1.0443986810380226
17,13,0.9560277793476617,1.0439722206523372
17,14,0.9568243094324609,1.0431756905675382
17,15,0.958088391260453,1.0419116087395461
17,16,0.9606346290300496,1.0393653709699513
17,17,0.9635287364588223,1.0364712635411761
17,18,0.9659767576442334,1.0340232423557665
17,19,0.9679519654816915,1.0320480345183083
17,20,0.9684970037624063,1.0315029962375941
17,21,0.9669259299865536,1.0330740700134462
17,22,0.9622097590017582,1.0377902409982411
17,23,0.9558127378178688,1.0441872621821313
17,24,0.9465389162111104,1.0534610837888894
17,25,0.9359823883162414,1.0640176116837579
17,26,0.9263503678844832,1.0736496321155147
17,27,0.9178103725452368,1.0821896274547629
17,28,0.9128255917943321,1.0871744082056676
17,29,0.9120411201529253,1.0879588798470734
17,30,0.9161936046178887,1.0838063953821104
17,31,0.9255454488292898,1.0744545511707089
17,32,0.9388577329826879,1.0611422670173112
17,33,0.9553095049292013,1.0446904950707983
17,34,0.9731625627924643,1.026837437207534
17,35,0.9904590700572745,1.0095409299427245
17,36,1.0063611047106618,0.9936388952893381
17,37,1.0191357029893253,0.9808642970106738
17,38,1.0285767271124322,0.9714232728875667
17,39,1.0341471798733264,0.9658528201266738
17,40,1.0359171022304787,0.9640828977695209
17,41,1.0335867270617654,0.9664132729382335
17,42,1.0272067638399625,0.9727932361600384
17,43,1.0165223063298752,0.9834776936701244
17,44,1.0016221007991866,0.9983778992008128
17,45,0.9827808687563471,1.0172191312436518
17,46,0.9602278633586558,1.039772136641345
17,47,0.9340314140942749,1.0659685859057246
17,48,0.906111354055462,1.0938886459445367
17,49,0.8774831517836799,1.1225168482163195
18,0,0.9631389526087757,1.0368610473912234
18,1,0.9603153549093639,1.0396846450906356
18,2,0.9586378651378198,1.04136213486218
18,3,0.9584454714551354,1.0415545285448635
18,4,0.9598765984186408,1.0401234015813583
18,5,0.9619712440344681,1.0380287559655312
18,6,0.9647866267171665,1.0352133732828328
18,7,0.9674531190787935,1.0325468809212057
18,8,0.9697538292903969,1.0302461707096022
18,9,0.9710746368908697,1.02892536310913
18,10,0.9716858749004265,1.0283141250995729
18,11,0.9717141871425732,1.0282858128574268
18,12,0.9716215523764125,1.0283784476235882
18,13,0.9717537290081956,1.0282462709918037
18,14,0.972126284621782,1.0278737153782158
18,15,0.9728443097305424,1.0271556902694572
18,16,0.9746857904372432,1.0253142095627572
18,17,0.9767842031942582,1.023215796805741
18,18,0.978271909786611,1.0217280902133883
18,19,0.9792769939194592,1.0207230060805395
18,20,0.9790515541740826,1.0209484458259166
18,21,0.9768570689510856,1.0231429310489142
18,22,0.9718202406887066,1.0281797593112931
18,23,0.9654630556113504,1.0345369443886492
18,24,0.9565336957009253,1.0434663042990733
18,25,0.9465095095696319,1.0534904904303657
18,26,0.9374623622655781,1.0625376377344211
18,27,0.9294788720013986,1.0705211279986
18,28,0.9248113440749623,1.0751886559250374
18,29,0.9239529732135109,1.076047026786487
18,30,0.9273914444364001,1.0726085555636007
18,31,0.935446167574534,1.0645538324254655
18,32,0.9467318734458252,1.0532681265541737
18,33,0.9605945947941703,1.0394054052058275
18,34,0.975310027441662,1.0246899725583374
18,35,0.9891354207108892,1.0108645792891109
18,36,1.0013801384800352,0.9986198615199651
18,37,1.0106257321802103,0.9893742678197892
18,38,1.0169102804066825,0.9830897195933169
18,39,1.0199634668270576,0.9800365331729426
18,40,1.020236269867438,0.9797637301325618
18,41,1.017571124130569,0.9824288758694313
18,42,1.0122413030374808,0.9877586969625194
18,43,1.004223248212542,0.9957767517874573
18,44,0.9936087037526545,1.0063912962473451
18,45,0.9806088884729542,1.0193911115270453
18,46,0.9652415105955929,1.0347584894044057
18,47,0.9473477573337789,1.0526522426662197
18,48,0.928500467842601,1.0714995321573986
18,49,0.9092634042326568,1.0907365957673418
19,0,1.0150161629905199,0.984983837009479
19,1,1.0049908486488301,0.9950091513511682
19,2,0.9965005959647935,1.0034994040352068
19,3,0.9901984209805036,1.0098015790194972
19,4,0.9863638411854001,1.0136361588145981
19,5,0.9842221991860167,1.015777800813982
19,6,0.9838111377576693,1.0161888622423296
19,7,0.9842275268076688,1.015772473192331
19,8,0.9852049418680127,1.0147950581319867
19,9,0.985853540334154,1.0141464596658463
19,10,0.9863550394131999,1.013644960586801
19,11,0.986665182089568,1.0133348179104322
19,12,0.9869586137015396,1.013041386298459
19,13,0.9874173420308998,1.0125826579690989
19,14,0.9879220051437936,1.012077994856206
19,15,0.9885551502680268,1.0114448497319724
19,16,0.9900338616225366,1.0099661383774623
19,17,0.99160467022846,1.0083953297715391
19,18,0.9923427376575946,1.007657262342404
19,19,0.9925461139415637,1.0074538860584354
19,20,0.9917100453305492,1.0082899546694506
19,21,0.9890440611572232,1.0109559388427767
19,22,0.9838994940046226,1.0161005059953765
19,23,0.9777825545806529,1.0222174454193476
19,24,0.96944628845024,1.0305537115497598
19,25,0.9601794103251917,1.0398205896748078
19,26,0.9518946852850778,1.0481053147149226
19,27,0.944560119565665,1.0554398804343346
19,28,0.9401823282945541,1.059817671705445
19,29,0.9390838500095946,1.0609161499904054
19,30,0.9414911104150245,1.0585088895849748
19,31,0.9477553521377287,1.0522446478622702
19,32,0.9563717680015603,1.0436282319984382
19,33,0.9668703179679201,1.0331296820320794
19,34,0.9776030815650104,1.0223969184349881
19,35,0.9870706729531341,1.012929327046865
19,36,0.9947835806790416,1.0052164193209578
19,37,0.9996852664076838,1.0003147335923157
19,38,1.002103625322493,0.9978963746775061
19,39,1.0020465812793153,0.9979534187206844
19,40,1.000361447957542,0.9996385520424578
19,41,0.9970300675119808,1.0029699324880181
19,42,0.9925483946209162,1.0074516053790838
19,43,0.9871095822293028,1.0128904177706977
19,44,0.9807906622247937,1.0192093377752056
19,45,0.973714028162461,1.0262859718375381
19,46,0.9656694259963499,1.03433057400365
19,47,0.9562585305240132,1.043741469475986
19,48,0.9466553814283027,1.0533446185716961
19,49,0.9369804466808006,1.0630195533191988
20,0,1.0645065655078394,0.9354934344921602
20,1,1.0474082739930273,0.9525917260069721
20,2,1.032174570609663,0.9678254293903366
20,3,1.0197615416440287,0.9802384583559703
20,4,1.0106454180450477,0.9893545819549506
20,5,1.0042653234396104,0.9957346765603886
20,6,1.000686145938785,0.9993138540612141
20,7,0.9989936243002564,1.0010063756997436
20,8,0.9988948958815099,1.0011051041184889
20,9,0.9992240625096251,1.0007759374903733
20,10,1.0000518334378192,0.9999481665621803
20,11,1.0011163754742243,0.9988836245257751
20,12,1.0022699352219775,0.9977300647780218
20,13,1.003475730634742,0.9965242693652565
20,14,1.004462112561407,0.9955378874385925
20,15,1.0052467845325648,0.9947532154674356
20,16,1.0064878958818901,0.993512104118109
20,17,1.007572502429897,0.9924274975701026
20,18,1.0075687684431804,0.9924312315568188
20,19,1.0069573493017798,0.9930426506982184
20,20,1.0055129862137595,0.99448701378624
20,21,1.0024066676080705,0.9975933323919293
20,22,0.9972883136580146,1.0027116863419838
20,23,0.9915772881113247,1.008422711888676
20,24,0.9840904037048652,1.015909596295133
20,25,0.9758485652100138,1.0241514347899847
20,26,0.9685917793945786,1.0314082206054205
20,27,0.9621207121086912,1.0378792878913075
20,28,0.9581590564942358,1.0418409435057636
20,29,0.9568420766455661,1.0431579233544341
20,30,0.9581312786185195,1.04186872138148
20,31,0.9623865317676988,1.0376134682323006
20,32,0.9680184047641032,1.0319815952358962
20,33,0.9747567790642995,1.0252432209356988
20,34,0.9810789682522347,1.0189210317477642
20,35,0.9857439391581629,1.014256060841836
20,36,0.9885094236542301,1.0114905763457696
20,37,0.9886957570833319,1.0113042429166663
20,38,0.9869388222855184,1.0130611777144818
20,39,0.9835143766283324,1.0164856233716666
20,40,0.9796553873669103,1.0203446126330902
20,41,0.9754686201923997,1.024531379807601
20,42,0.9716591464016373,1.0283408535983614
20,43,0.9686063491361712,1.0313936508638277
20,44,0.9663661718450602,1.0336338281549386
20,45,0.9649451588348814,1.0350548411651177
20,46,0.9639195376592562,1.0360804623407436
20,47,0.9626366646852205,1.0373633353147793
20,48,0.9618617533669923,1.0381382466330074
20,49,0.9612917355866746,1.0387082644133252
21,0,1.1122087293457574,0.8877912706542411
21,1,1.0881684419778792,0.9118315580221197
21,2,1.0662536655537747,0.933746334446224
21,3,1.0477289521436088,0.9522710478563916
21,4,1.0332959175825316,0.9667040824174669
21,5,1.0226338769076069,0.9773661230923922
21,6,1.0158731478533756,0.9841268521466231
21,7,1.0121119179265956,0.9878880820734026
21,8,1.0110490139469863,0.9889509860530123
21,9,1.0112531739529347,0.9887468260470638
21,10,1.0126673327598277,0.987332667240171
21,11,1.0147786540385275,0.9852213459614716
21,12,1.017093668397692,0.9829063316023074
21,13,1.019300981788719,0.98069901821128
21,14,1.0209775182625114,0.9790224817374881
21,15,1.0220349016576311,0.9779650983423684
21,16,1.0230627335489044,0.9769372664510951
21,17,1.0236154147058305,0.9763845852941689
21,18,1.022791919097643,0.9772080809023567
21,19,1.0212656333253074,0.9787343666746918
21,20,1.019107064250849,0.9808929357491496
21,21,1.015475101870479,0.9845248981295214
21,22,1.0103770595556343,0.9896229404443665
21,23,1.0050960204538437,0.9949039795461558
21,24,0.9985659823561271,1.001434017643872
21,25,0.9914796101761006,1.0085203898238988
21,26,0.9854013127394315,1.0145986872605688
21,27,0.9799316785753116,1.020068321424687
21,28,0.9764836340860259,1.023516365913974
21,29,0.9749924069133568,1.025007593086643
21,30,0.9751581698719369,1.024841830128061
21,31,0.9773219892083205,1.0226780107916782
21,32,0.97986069083501,1.0201393091649886
21,33,0.9826996747997825,1.0173003252002166
21,34,0.984459058346788,1.0155409416532117
21,35,0.9841819614693155,1.0158180385306848
21,36,0.9818926138123092,1.0181073861876897
21,37,0.977287273398362,1.022712726601637
21,38,0.9713073367395069,1.0286926632604931
21,39,0.9644769187550893,1.0355230812449099
21,40,0.9583868508268412,1.0416131491731582
21,41,0.9532517315757565,1.046748268424243
21,42,0.9499672809182081,1.0500327190817904
21,43,0.9490702493353818,1.050929750664618
21,44,0.9505990642556966,1.049400935744302
21,45,0.9544097352693827,1.0455902647306154
21,46,0.9598921161839283,1.040107883816071
21,47,0.9661400823582585,1.0338599176417413
21,48,0.9735031307571496,1.02649686924285
21,49,0.9812861312888217,1.0187138687111776
22,0,1.1572987140898954,0.8427012859101044
22,1,1.1267740593436955,0.8732259406563035
22,2,1.0985507088798236,0.9014492911201772
22,3,1.0741902334501146,0.9258097665498853
22,4,1.054635838787335,0.9453641612126646
22,5,1.0398136758107208,0.9601863241892782
22,6,1.0299484196870357,0.9700515803129642
22,7,1.0241862281690173,0.9758137718309818
22,8,1.0222302681712376,0.9777697318287613
22,9,1.022427098841528,0.9775729011584715
22,10,1.0245817795009131,0.9754182204990866
22,11,1.0279207285760656,0.972079271423933
22,12,1.0316156140006973,0.9683843859993024
22,13,1.035024707071544,0.9649752929284562
22,14,1.0375915844222239,0.962408415577777
22,15,1.0390637031258971,0.9609362968741031
22,16,1.0399579739854756,0.9600420260145237
22,17,1.0399845069005527,0.9600154930994462
22,18,1.038315498042727,0.9616845019572731
22,19,1.035803650796108,0.9641963492038916
22,20,1.0328129828323538,0.9671870171676458
22,21,1.02852775657131,0.97147224342869
22,22,1.0233586411399198,0.9766413588600806
22,23,1.0184302002970984,0.9815697997029011
22,24,1.012844925571027,0.9871550744289732
22,25,1.0069333851311608,0.9930666148688375
22,26,1.0021030392285257,0.9978969607714732
22,27,0.997731364733172,1.0022686352668266
22,28,0.9949126339984189,1.0050873660015807
22,29,0.993374567804804,1.0066254321951944
22,30,0.992573274253788,1.0074267257462115
22,31,0.9927998510900939,1.0072001489099054
22,32,0.9924436305135367,1.0075563694864624
22,33,0.9916040603503146,1.0083959396496847
22,34,0.9890301714979044,1.0109698285020952
22,35,0.9840462481808192,1.0159537518191804
22,36,0.9769334014853555,1.0230665985146437
22,37,0.9677247730443609,1.0322752269556392
22,38,0.9576229108382768,1.0423770891617214
22,39,0.9473689644441949,1.052631035555804
22,40,0.938851390199365,1.0611486098006355
22,41,0.9323842928555508,1.0676157071444474
22,42,0.9290317316661281,1.0709682683338717
22,43,0.9294607950274595,1.0705392049725382
22,44,0.9337313699618126,1.0662686300381874
22,45,0.9415277584548245,1.058472241545175
22,46,0.952122533562606,1.0478774664373924
22,47,0.96437343989735,1.0356265601026484
22,48,0.9782582689078874,1.0217417310921122
22,49,0.9927392264530461,1.0072607735469532
23,0,1.1963022581975158,0.8036977418024842
23,1,1.1605846193042342,0.8394153806957659
23,2,1.127252615130541,0.8727473848694582
23,3,1.0981261262510231,0.9018738737489763
23,4,1.0743531422865975,0.9256468577134009
23,5,1.056079423069137,0.9439205769308622
23,6,1.0436186341395248,0.9563813658604736
23,7,1.036176710112425,0.9638232898875742
23,8,1.0334772578815126,0.9665227421184869
23,9,1.0336955345313612,0.9663044654686374
23,10,1.0365116537373769,0.9634883462626225
23,11,1.0409246897746853,0.9590753102253144
23,12,1.045824520024502,0.9541754799754969
23,13,1.0502347435793475,0.9497652564206538
23,14,1.053526068346692,0.9464739316533075
23,15,1.0552607323465204,0.944739267653479
23,16,1.0558971274598132,0.9441028725401851
23,17,1.055293020113675,0.9447069798863245
23,18,1.052718743552427,0.9472812564475726
23,19,1.0491896468263868,0.9508103531736124
23,20,1.0453247129409649,0.9546752870590345
23,21,1.0403547442367698,0.9596452557632293
23,22,1.0350895715754027,0.9649104284245971
23,23,1.0304781900049647,0.9695218099950346
23,24,1.0258373619455945,0.9741626380544042
23,25,1.0210971330043597,0.9789028669956403
23,26,1.0175438559435013,0.9824561440564983
23,27,1.0143318164422133,0.9856681835577858
23,28,1.0122555006758167,0.9877444993241832
23,29,1.0108385281216306,0.9891614718783686
23,30,1.0093285583992242,0.9906714416007746
23,31,1.0079462658581517,0.9920537341418485
23,32,1.005145190130776,0.994854809869222
23,33,1.0011755789734011,0.9988244210265969
23,34,0.9948763600394849,1.0051236399605143
23,35,0.9858501120557227,1.014149887944276
23,36,0.9746014164324575,1.025398583567541
23,37,0.9614455998415405,1.0385544001584592
23,38,0.9477832742968137,1.052216725703186
23,39,0.9345134644406498,1.0654865355593495
23,40,0.9237484969214848,1.076251503078515
23,41,0.9158767829816865,1.0841232170183133
23,42,0.9120873257741556,1.0879126742258438
23,43,0.9131419900766392,1.086858009923359
23,44,0.9191500702524067,1.0808499297475922
23,45,0.9296044263188843,1.0703955736811144
23,46,0.9437345648348008,1.0562654351651992
23,47,0.9601971215375118,1.0398028784624869
23,48,0.9786629876833727,1.0213370123166257
23,49,0.997827225562996,1.0021727744370024
24,0,1.2304526530855557,0.7695473469144437
24,1,1.1906147227540778,0.8093852772459214
24,2,1.1531495534993739,0.8468504465006248
24,3,1.1200911933948978,0.8799088066051018
24,4,1.0927580336996612,0.9072419663003392
24,5,1.0714803909176935,0.9285196090823054
24,6,1.0566618931765188,0.9433381068234801
24,7,1.0475897251456194,0.9524102748543786
24,8,1.0440234339856869,0.9559765660143118
24,9,1.0440326439328755,0.9559673560671242
24,10,1.0471927505823353,0.9528072494176649
24,11,1.052324532972467,0.9476754670275322
24,12,1.058104607503584,0.9418953924964163
24,13,1.0632293900808776,0.9367706099191216
24,14,1.0670454895967887,0.9329545104032111
24,15,1.0689131528501254,0.9310868471498739
24,16,1.0692320209821076,0.9307679790178911
24,17,1.0679709147607808,0.9320290852392189
24,18,1.0645076508878706,0.9354923491121276
24,19,1.0599875711234854,0.9400124288765133
24,20,1.0552285570651092,0.9447714429348897
24,21,1.0495290466724296,0.9504709533275699
24,22,1.044089722902505,0.9559102770974954
24,23,1.0396890352491441,0.9603109647508561
24,24,1.035891358204744,0.9641086417952554
24,25,1.0322448904108614,0.9677551095891386
24,26,1.029956355921322,0.970043644078677
24,27,1.0279731446372127,0.9720268553627872
24,28,1.0268254481278618,0.9731745518721377
24,29,1.0258347367413192,0.9741652632586797
24,30,1.0240714939750881,0.9759285060249111
24,31,1.0216654932852145,0.9783345067147842
24,32,1.0171722747465348,0.9828277252534641
24,33,1.0109439112167724,0.9890560887832267
24,34,1.0018621356975168,0.9981378643024831
24,35,0.9897824632254106,1.0102175367745896
24,36,0.975386078573877,1.0246139214261218
24,37,0.9591902742277751,1.0408097257722249
24,38,0.9427117387316158,1.0572882612683845
24,39,0.9269417099522291,1.0730582900477699
24,40,0.9141242318293833,1.0858757681706146
24,41,0.9046918013224436,1.095308198677556
24,42,0.8999062365155396,1.1000937634844583
24,43,0.9005885532642501,1.099411446735749
24,44,0.906934939824832,1.0930650601751668
24,45,0.918254745027135,1.0817452549728643
24,46,0.9338185532877015,1.066181446712299
24,47,0.9521476804610429,1.0478523195389562
24,48,0.9727058277938079,1.0272941722061906
24,49,0.9940101284499916,1.005989871550007
25,0,1.2631941777056244,0.7368058222943756
25,1,1.2199905379504337,0.7800094620495657
25,2,1.179080434414173,0.820919565585827
25,3,1.1426926941563065,0.8573073058436945
25,4,1.1122678504348236,0.8877321495651771
25,5,1.0882864396334297,0.9117135603665696
25,6,1.0712265149356923,0.928773485064307
25,7,1.060456726253593,0.9395432737464062
25,8,1.0557790383825887,0.9442209616174098
25,9,1.0552069991057285,0.9447930008942707
25,10,1.0582259321042833,0.9417740678957154
25,11,1.0635257978130777,0.9364742021869206
25,12,1.069645024691495,0.9303549753085039
25,13,1.0749747081006138,0.9250252918993853
25,14,1.0789018876179264,0.9210981123820736
25,15,1.0805730138126282,0.9194269861873722
25,16,1.0803417762186496,0.9196582237813488
25,17,1.078257191277229,0.9217428087227699
25,18,1.073795557484606,0.9262044425153936
25,19,1.068209863143279,0.931790136856721
25,20,1.0624446048001013,0.9375553951998982
25,21,1.0559033386152277,0.944096661384771
25,22,1.0501260641013008,0.9498739358986995
25,23,1.0457570067987092,0.9542429932012899
25,24,1.0426287140177928,0.9573712859822064
25,25,1.0399389245181099,0.9600610754818892
25,26,1.0388514124509773,0.9611485875490217
25,27,1.0381365806699847,0.9618634193300144
25,28,1.0380979697243904,0.9619020302756094
25,29,1.037848686789844,0.9621513132101545
25,30,1.0363211419964888,0.9636788580035103
25,31,1.0335249725160418,0.966475027483957
25,32,1.0281503877895302,0.9718496122104687
25,33,1.0206025500943228,0.9793974499056766
25,34,1.009737324971033,0.9902626750289666
25,35,0.9956527019354011,1.004347298064598
